store_id,sales_code,store_name,retail_store_name_for_short,store_code,store_addr,longitude,latitude,glongitude,glatitude,dimensionalcode,workinghour,provincial,province_name,city,city_name,county_name
4630050,11562,北京市丰台永旺易联讯达华为授权体验店,华为授权体验店（丰台永旺梦乐城）,SCN002568,北京市丰台区丰葆路88号院1号楼丰台永旺1F,116.286461361245,39.8172560286479,116.29888978709815,39.824762538529775,11562,10：00—22：00,Beijing,北京市,Beijing,北京市,丰台区
4263962,11363,北京市凯德茂智想有为华为授权体验店,华为授权体验店（凯德MALL购物中心）,SCN001996,北京市丰台区南三环西路16号凯德MALL购物中心一层01/06A,116.360367829614,39.8530126215691,116.37309847937377,39.860320972605386,11363,10：00—22：00,Beijing,北京市,Beijing,北京市,丰台区
089026c2d57b11eabb4cfa163e1194c8,12479,北京市丰台区公益西桥华联亨通达华为授权体验店,华为授权体验店（公益西桥华联）,SCN188360,北京市丰台区南四环中路北京华联公益西桥购物中心1层,116.36280736205477,39.82837275075858,116.37550144959884,39.83571972660964,12479,10:00—22:00,Beijing,北京市,Beijing,北京市,丰台区
4301339,11365,北京市新荟城中益德诚华为授权体验店,华为授权体验店（新荟城）,SCN002030,北京市丰台区角门路19号新荟城购物中心1层1F19/20,116.372398469134,39.8348886856358,116.3850561938461,39.842421137672126,11365,10：00—22：00,Beijing,北京市,Beijing,北京市,丰台区
250908b9fc8c11e98d91286ed48a74fa,12095,北京市丰台区角门银泰易联讯达华为授权体验店,华为授权体验店（角门银泰百货）,SCN091030,北京市丰台区马家堡东路银泰百货一层,116.379263772876,39.8427134274399,116.39190422482648,39.850357244456006,12095,10:00—22:00,Beijing,北京市,Beijing,北京市,丰台区
b5190ee2f2fc11e98d91286ed48a74fa,12042,北京市丰台区集美家居华信通华为授权体验店,华为授权体验店（集美家居）,SCN085722,北京市丰台区卢沟桥杜家坎环岛集美家居一层,116.204876876071,39.8435699150535,116.21757009673911,39.850508700999676,12042,9：30—19：00,Beijing,北京市,Beijing,北京市,丰台区
3436481,10949,北京市槐房万达易联讯达华为授权体验店,华为授权体验店（槐房万达）,SCN000558,北京市丰台区槐房南路6号院万达广场一层,116.362711331625,39.8120682101517,116.37539486563772,39.81940903819106,10949,10:00—22:00,Beijing,北京市,Beijing,北京市,丰台区
3436480,11074,北京市合生广场智想有为华为授权体验店,华为授权体验店（合生广场）,SCN000557,北京市丰台区永外果园8号合生广场华为授权体验店,116.391371251148,39.85355213435,116.40400032020277,39.86130178081964,11074,10：00—22：00,Beijing,北京市,Beijing,北京市,丰台区
f8be1757238911ea8951fa163ece70dc,12273,北京市丰台区方庄时代广场华信通华为授权体验店,华为授权体验店（方庄时代广场）,SCN110228,北京市丰台区方庄芳星园二区方庄时代生活广场一层,116.42886495806,39.8641415817118,116.44163140423119,39.87144249426508,12273,10：00—22：00,Beijing,北京市,Beijing,北京市,丰台区
3292785,22715,北京市丰台区万丰路通汇福华为授权体验店,华为授权体验店（银座和谐广场）,SCN000347,北京市丰台区万丰路68号银座和谐广场一层华为体验店,116.291060517309,39.8812682924434,116.30355590225209,39.88873697939611,22715,10：00—22：00,Beijing,北京市,Beijing,北京市,丰台区
4463781,23199,北京市丰台区资和信百货世纪科瑞华为授权体验店,华为授权体验店（资和信百货）,SCN002306,北京市丰台区西四环南路103号资和信一层华为授权体验店,116.279177883504,39.8367115810705,116.29159421185287,39.844275156496785,23199,10:00—21:00,Beijing,北京市,Beijing,北京市,丰台区
2608665,22052,北京市宋家庄华信通华为授权体验店,华为授权体验店（首开福茂购物中心）,RA01001808,北京市丰台区宋家庄地铁首开福茂购物中心一层华为专卖店,116.421569010953,39.8449713160283,116.43428548094913,39.85240645445636,22052,9:30—21:30,Beijing,北京市,Beijing,北京市,丰台区
4bc762989e3311eabb4cfa163e1194c8,23952,北京市丰台区分钟寺新业广场世纪超科华为授权体验店,华为授权体验店（新业广场）,SCN166783,北京市丰台区分钟寺新业广场2号一层,116.44051271388997,39.85125053029518,116.4533092234896,39.85835560603461,23952,10:00—22:00,Beijing,北京市,Beijing,北京市,丰台区
4ca079dfd86311eabb4cfa163e1194c8,66784,北京市丰台区花乡地区丰台东路泰杰信华为授权店,北京市丰台区丰台东路泰利信华为授权店,SCN189433,北京市丰台区育菲园东里3号楼底商华为,116.32327886931084,39.84762127991455,116.33600448201435,39.85462690658625,66784,9：00-22：00,Beijing,北京市,Beijing,北京市,丰台区
fe529651d86011eabb4cfa163e1194c8,66783,北京市丰台区卢沟桥街道晓月中路俊辉信康华为授权店,晓月中路俊辉信康华为授权店,SCN189430,北京市丰台区卢沟桥南里新月家园5号楼一层,116.23425228510311,39.84571904890008,116.24684957066616,39.85276834693912,66783,9：00-22：00,Beijing,北京市,Beijing,北京市,丰台区
4463668,11488,北京市石景山万达易联讯达华为授权体验店,华为授权体验店（石景山万达广场）,SCN002304,北京市石景山区石景山路乙18号万达广场2F,116.218648893139,39.9047830873835,116.23132097529525,39.91167583447951,11488,10：00—22：00,Beijing,北京市,Beijing,北京市,石景山区
4578803,11561,北京市石景山泰禾优机库华为授权体验店,华为授权体验店（泰禾长安中心）,SCN002489,北京市石景山区银河大街泰禾长安中心B1/F1层,116.214520542937,39.9030201899041,116.22720526529977,39.90990782147933,11561,10：00—22：00,Beijing,北京市,Beijing,北京市,石景山区
b4d3890e00f711ea8d91286ed48a74fa,80011,北京市海淀区金源新燕莎星球通华为授权体验店,华为授权体验店Plus（北京金源新燕莎Mall）,SCN092351,北京市海淀区远大路1号世纪金源购物中心一层1031,116.282979331735,39.9575888785993,116.2954245023733,39.965137404297245,80011,10:00—21:00,Beijing,北京市,Beijing,北京市,海淀区
158287c909fe11eaa452286ed48a74fa,12187,北京市海淀区新中关鑫通万宝华为授权体验店,华为授权体验店（新中关购物中心）,SCN096306,北京市海淀区中关村大街19号新中关购物中心一层,116.308957429197,39.9772163257483,116.32160472252835,39.984408856709166,12187,10:00—22:00,Beijing,北京市,Beijing,北京市,海淀区
3866675,11223,北京市万柳华联亨通达华为授权体验店,华为授权体验店（万柳华联购物中心）,SCN001510,北京市海淀区巴沟路2号万柳华联购物中心F1/25,116.288764241339,39.9715110152013,116.30125323217476,39.9790102113424,11223,9：30—21：30,Beijing,北京市,Beijing,北京市,海淀区
764221,10321,北京市金源燕莎星球通华为授权体验店,华为授权体验店（金源燕莎购物商场）,RA01000476,北京市海淀区远大路1号金源燕莎购物商场四层4020,116.28228744504,39.9569888374538,116.29472916488453,39.964541879742725,10321,10:00—22:00,Beijing,北京市,Beijing,北京市,海淀区
4525286,11513,北京市五道口购物中心亨通达华为授权体验店,华为授权体验店（五道口购物中心）,SCN002443,北京市海淀区五道口购物中心一层,116.333156597346,39.9910346679253,116.34595146331776,39.99801692690292,11513,10：00—22：00,Beijing,北京市,Beijing,北京市,海淀区
e14da376074411ea8d91286ed48a74fa,12173,北京市海淀区枫蓝国际亨通达华为授权体验店,华为授权体验店（枫蓝国际）,SCN095305,北京市海淀区西直门北大街32号枫蓝国际1层,116.350735455431,39.9513533917463,116.36349417525133,39.958485494909546,12173,10：30—21：30,Beijing,北京市,Beijing,北京市,海淀区
2257255,10640,北京市翠微牡丹园易联讯达华为授权体验店,华为授权体验店（翠微牡丹园）,RA01001560,北京市海淀区花园路2号翠微牡丹园商场一层MD/F1/7号,116.361021129287,39.9759562622908,116.3737664445926,39.98328385720311,10640,10：00—21：30,Beijing,北京市,Beijing,北京市,海淀区
